transformation,closest_reaction,delta_mz_observed,delta_mz_error,metabolite_from,mz_from,rt_from,metabolite_to,mz_to,rt_to,method
C18-neg_QI1994--->C18-neg_QI2569,[M+CH4CN]+,42.0111,0.022725553810929,C18-neg_QI1994,230.9961,1.05,C18-neg_QI2569,273.0072,1.16,C18-neg
C18-neg_QI1662--->C18-neg_QI1994,[M+NH4]+,17.96890000000002,0.06492555381091236,C18-neg_QI1662,213.0272,1.19,C18-neg_QI1994,230.9961,1.05,C18-neg
C18-neg_QI1401--->C18-neg_QI1994,[M+CH4CN]+,42.01080000000002,0.023025553810910537,C18-neg_QI1401,188.9853,1.27,C18-neg_QI1994,230.9961,1.05,C18-neg
C18-neg_QI1994--->C18-neg_QI2183,[M+NH4]+,18.017899999999997,0.01592555381093419,C18-neg_QI1994,230.9961,1.05,C18-neg_QI2183,249.014,1.31,C18-neg
C18-neg_QI1994--->C18-neg_QI2181,[M+NH4]+,17.988099999999974,0.04572555381095711,C18-neg_QI1994,230.9961,1.05,C18-neg_QI2181,248.9842,1.33,C18-neg
C18-neg_QI1400--->C18-neg_QI1994,[M+CH4CN]+,42.01090000000002,0.022925553810907218,C18-neg_QI1400,188.9852,1.44,C18-neg_QI1994,230.9961,1.05,C18-neg
C18-neg_QI1994--->C18-neg_QI2543,[M+K]+,38.96459999999996,0.0014418999090324292,C18-neg_QI1994,230.9961,1.05,C18-neg_QI2543,269.9607,1.45,C18-neg
C18-neg_QI1994--->C18-neg_QI2763,[M+CH3COO]-,59.0643,0.050447084280932586,C18-neg_QI1994,230.9961,1.05,C18-neg_QI2763,290.0604,1.5,C18-neg
C18-neg_QI1245--->C18-neg_QI1994,[M+CH3COO]-,58.989900000000006,0.02395291571906455,C18-neg_QI1245,172.0062,1.52,C18-neg_QI1994,230.9961,1.05,C18-neg
C18-neg_QI2162--->C18-neg_QI2766,[M+HCOO]-,45.02950000000004,0.03129714874096834,C18-neg_QI2162,246.0073,1.07,C18-neg_QI2766,291.0368,1.05,C18-neg
C18-neg_QI2161--->C18-neg_QI2766,[M+HCOO]-,45.02950000000004,0.03129714874096834,C18-neg_QI2161,246.0073,1.1,C18-neg_QI2766,291.0368,1.05,C18-neg
C18-neg_QI2569--->C18-neg_QI2766,[M+NH4]+,18.029600000000016,0.004225553810915272,C18-neg_QI2569,273.0072,1.16,C18-neg_QI2766,291.0368,1.05,C18-neg
C18-neg_QI2183--->C18-neg_QI2766,[M+CH4CN]+,42.02280000000002,0.011025553810910083,C18-neg_QI2183,249.014,1.31,C18-neg_QI2766,291.0368,1.05,C18-neg
C18-neg_QI2181--->C18-neg_QI2766,[M+CH4CN]+,42.05260000000004,0.018774446189112837,C18-neg_QI2181,248.9842,1.33,C18-neg_QI2766,291.0368,1.05,C18-neg
C18-neg_QI2165--->C18-neg_QI2766,[M+HCOO]-,44.99890000000002,0.0006971487409472843,C18-neg_QI2165,246.0379,1.47,C18-neg_QI2766,291.0368,1.05,C18-neg
C18-neg_QI1267--->C18-neg_QI2766,[M+CF3COO]-,112.98700000000002,0.0014125209709447972,C18-neg_QI1267,178.0498,1.48,C18-neg_QI2766,291.0368,1.05,C18-neg
C18-neg_QI2763--->C18-neg_QI2766,M+1,0.9764000000000124,0.02695483779998753,C18-neg_QI2763,290.0604,1.5,C18-neg_QI2766,291.0368,1.05,C18-neg
C18-neg_QI2766--->C18-neg_QI3061,[M+Na]+,22.988899999999944,0.00032070099098646665,C18-neg_QI2766,291.0368,1.05,C18-neg_QI3061,314.0257,1.5,C18-neg
C18-neg_QI2583--->C18-neg_QI4016,[M+CF3COO]-,112.91179999999997,0.07378747902910732,C18-neg_QI2583,277.0414,1,C18-neg_QI4016,389.9532,1.05,C18-neg
C18-neg_QI3675--->C18-neg_QI4016,[M+K]+,38.9323,0.030858100090931373,C18-neg_QI3675,351.0209,1,C18-neg_QI4016,389.9532,1.05,C18-neg
C18-neg_QI3667--->C18-neg_QI4016,[M+K]+,38.97949999999997,0.01634189990904389,C18-neg_QI3667,350.9737,1.01,C18-neg_QI4016,389.9532,1.05,C18-neg
C18-neg_QI3670--->C18-neg_QI4016,[M+K]+,38.94149999999996,0.021658100090967025,C18-neg_QI3670,351.0117,1.08,C18-neg_QI4016,389.9532,1.05,C18-neg
C18-neg_QI3669--->C18-neg_QI4016,[M+K]+,38.94169999999997,0.021458100090960386,C18-neg_QI3669,351.0115,1.24,C18-neg_QI4016,389.9532,1.05,C18-neg
C18-neg_QI4020--->C18-neg_QI4016,[M-H]-,-1.0212999999999965,0.01402354767906644,C18-neg_QI4020,390.9745,1.25,C18-neg_QI4016,389.9532,1.05,C18-neg
C18-neg_QI4006--->C18-neg_QI4016,M+1,0.9033999999999764,0.09995483780002345,C18-neg_QI4006,389.0498,1.37,C18-neg_QI4016,389.9532,1.05,C18-neg
C18-neg_QI4016--->C18-neg_QI4243,[M+Na]+,23.088700000000017,0.09947929900908647,C18-neg_QI4016,389.9532,1.05,C18-neg_QI4243,413.0419,1.47,C18-neg
C18-neg_QI4062--->C18-neg_QI4464,[M+HCOO]-,44.92439999999999,0.07380285125908159,C18-neg_QI4062,393.0057,1,C18-neg_QI4464,437.9301,1.05,C18-neg
C18-neg_QI4259--->C18-neg_QI4464,[M+Na]+,22.942399999999964,0.04682070099096691,C18-neg_QI4259,414.9877,1,C18-neg_QI4464,437.9301,1.05,C18-neg
C18-neg_QI4464--->C18-neg_QI4847,[M+NH4]+,18.078200000000038,0.044374446189106465,C18-neg_QI4464,437.9301,1.05,C18-neg_QI4847,456.0083,1.03,C18-neg
C18-neg_QI3286--->C18-neg_QI4464,[M+CF3COO]-,112.894,0.09158747902907294,C18-neg_QI3286,325.0361,1.35,C18-neg_QI4464,437.9301,1.05,C18-neg
C18-neg_QI770--->C18-neg_QI1339,[M+Cl]-,35.00890000000001,0.03949874009094145,C18-neg_QI770,146.9817,1,C18-neg_QI1339,181.9906,1.06,C18-neg
C18-neg_QI1346--->C18-neg_QI1339,[M-H]-,-1.0242000000000075,0.016923547679077444,C18-neg_QI1346,183.0148,1,C18-neg_QI1339,181.9906,1.06,C18-neg
C18-neg_QI1339--->C18-neg_QI1703,[M+Cl]-,35.038399999999996,0.06899874009092599,C18-neg_QI1339,181.9906,1.06,C18-neg_QI1703,217.029,1,C18-neg
C18-neg_QI1339--->C18-neg_QI1570,[M+Na]+,22.9897,0.0004792990090685123,C18-neg_QI1339,181.9906,1.06,C18-neg_QI1570,204.9803,1.05,C18-neg
C18-neg_QI1323--->C18-neg_QI1339,M+1,0.9411000000000058,0.06225483779999408,C18-neg_QI1323,181.0495,1.08,C18-neg_QI1339,181.9906,1.06,C18-neg
C18-neg_QI743--->C18-neg_QI1339,[M+K]+,38.956999999999994,0.006158100090935648,C18-neg_QI743,143.0336,1.14,C18-neg_QI1339,181.9906,1.06,C18-neg
C18-neg_QI1339--->C18-neg_QI2103,[M+CH3COO]-,59.07820000000001,0.06434708428093927,C18-neg_QI1339,181.9906,1.06,C18-neg_QI2103,241.0688,1.21,C18-neg
C18-neg_QI1017--->C18-neg_QI1339,[M+Na]+,22.925700000000006,0.06352070099092444,C18-neg_QI1017,159.0649,1.23,C18-neg_QI1339,181.9906,1.06,C18-neg
C18-neg_QI1339--->C18-neg_QI1571,[M+Na]+,22.9897,0.0004792990090685123,C18-neg_QI1339,181.9906,1.06,C18-neg_QI1571,204.9803,1.28,C18-neg
C18-neg_QI1339--->C18-neg_QI1704,[M+Cl]-,35.038399999999996,0.06899874009092599,C18-neg_QI1339,181.9906,1.06,C18-neg_QI1704,217.029,1.31,C18-neg
C18-neg_QI1339--->C18-neg_QI2102,[M+CH3COO]-,59.07820000000001,0.06434708428093927,C18-neg_QI1339,181.9906,1.06,C18-neg_QI2102,241.0688,1.32,C18-neg
C18-neg_QI1339--->C18-neg_QI2100,[M+CH3COO]-,58.987599999999986,0.026252915719084058,C18-neg_QI1339,181.9906,1.06,C18-neg_QI2100,240.9782,1.35,C18-neg
C18-neg_QI1019--->C18-neg_QI1339,[M+Na]+,22.9144,0.07482070099093008,C18-neg_QI1019,159.0762,1.41,C18-neg_QI1339,181.9906,1.06,C18-neg
C18-neg_QI1018--->C18-neg_QI1339,[M+Na]+,22.925600000000003,0.06362070099092776,C18-neg_QI1018,159.065,1.42,C18-neg_QI1339,181.9906,1.06,C18-neg
C18-neg_QI1325--->C18-neg_QI1339,M+1,0.9411000000000058,0.06225483779999408,C18-neg_QI1325,181.0495,1.47,C18-neg_QI1339,181.9906,1.06,C18-neg
C18-neg_QI1324--->C18-neg_QI1339,M+1,0.9411000000000058,0.06225483779999408,C18-neg_QI1324,181.0495,1.5,C18-neg_QI1339,181.9906,1.06,C18-neg
C18-neg_QI985--->C18-neg_QI1339,[M+Na]+,23.013299999999987,0.024079299009056143,C18-neg_QI985,158.9773,1.53,C18-neg_QI1339,181.9906,1.06,C18-neg
C18-neg_QI1439--->C18-neg_QI2059,[M+CH4CN]+,41.9554,0.07842555381093064,C18-neg_QI1439,197.0534,1,C18-neg_QI2059,239.0088,1.06,C18-neg
C18-neg_QI1312--->C18-neg_QI2059,[M+CH3COO]-,58.94920000000002,0.06465291571905141,C18-neg_QI1312,180.0596,1.01,C18-neg_QI2059,239.0088,1.06,C18-neg
C18-neg_QI2059--->C18-neg_QI2665,[M+HCOO]-,44.985299999999995,0.012902851259077863,C18-neg_QI2059,239.0088,1.06,C18-neg_QI2665,283.9941,1.01,C18-neg
C18-neg_QI1414--->C18-neg_QI2059,[M+HCOO]-,44.964,0.03420285125907441,C18-neg_QI1414,194.0448,1.07,C18-neg_QI2059,239.0088,1.06,C18-neg
C18-neg_QI2059--->C18-neg_QI2615,[M+CH4CN]+,42.09159999999997,0.05777444618904326,C18-neg_QI2059,239.0088,1.06,C18-neg_QI2615,281.1004,1.21,C18-neg
C18-neg_QI2059--->C18-neg_QI2370,[M+NH4]+,18.09129999999999,0.05747444618905817,C18-neg_QI2059,239.0088,1.06,C18-neg_QI2370,257.1001,1.22,C18-neg
C18-neg_QI1435--->C18-neg_QI2059,[M+CH4CN]+,41.966499999999996,0.06732555381093164,C18-neg_QI1435,197.0423,1.32,C18-neg_QI2059,239.0088,1.06,C18-neg
C18-neg_QI2059--->C18-neg_QI2616,[M+CH4CN]+,42.09159999999997,0.05777444618904326,C18-neg_QI2059,239.0088,1.06,C18-neg_QI2616,281.1004,1.32,C18-neg
C18-neg_QI2059--->C18-neg_QI2876,[M+CH3COO]-,58.97140000000002,0.04245291571905341,C18-neg_QI2059,239.0088,1.06,C18-neg_QI2876,297.9802,1.47,C18-neg
C18-neg_QI2059--->C18-neg_QI2875,[M+CH3COO]-,58.971299999999985,0.04255291571908515,C18-neg_QI2059,239.0088,1.06,C18-neg_QI2875,297.9801,1.49,C18-neg
C18-neg_QI2059--->C18-neg_QI2877,[M+CH3COO]-,59.000099999999975,0.013752915719095427,C18-neg_QI2059,239.0088,1.06,C18-neg_QI2877,298.0089,1.49,C18-neg
C18-neg_QI1302--->C18-neg_QI2059,[M+CH3COO]-,59.073499999999996,0.059647084280925355,C18-neg_QI1302,179.9353,1.54,C18-neg_QI2059,239.0088,1.06,C18-neg
C18-neg_QI2547--->C18-neg_QI3034,[M+CH4CN]+,42.04039999999998,0.006574446189048899,C18-neg_QI2547,271.0248,1.06,C18-neg_QI3034,313.0652,1,C18-neg
C18-neg_QI2547--->C18-neg_QI3026,[M+CH4CN]+,41.993799999999965,0.04002555381096329,C18-neg_QI2547,271.0248,1.06,C18-neg_QI3026,313.0186,1.01,C18-neg
C18-neg_QI973--->C18-neg_QI2547,[M+CF3COO]-,112.96090000000004,0.02468747902904056,C18-neg_QI973,158.0639,1.03,C18-neg_QI2547,271.0248,1.06,C18-neg
C18-neg_QI2547--->C18-neg_QI3025,[M+CH4CN]+,41.99359999999996,0.04022555381096993,C18-neg_QI2547,271.0248,1.06,C18-neg_QI3025,313.0184,1.07,C18-neg
C18-neg_QI1866--->C18-neg_QI2547,[M+CH4CN]+,41.956200000000024,0.07762555381090408,C18-neg_QI1866,229.0686,1.08,C18-neg_QI2547,271.0248,1.06,C18-neg
C18-neg_QI971--->C18-neg_QI2547,[M+CF3COO]-,113.01090000000002,0.025312520970942387,C18-neg_QI971,158.0139,1.12,C18-neg_QI2547,271.0248,1.06,C18-neg
C18-neg_QI1865--->C18-neg_QI2547,[M+CH4CN]+,41.95630000000003,0.07752555381090076,C18-neg_QI1865,229.0685,1.22,C18-neg_QI2547,271.0248,1.06,C18-neg
C18-neg_QI2022--->C18-neg_QI2547,[M+Cl]-,35.01580000000004,0.04639874009097156,C18-neg_QI2022,236.009,1.23,C18-neg_QI2547,271.0248,1.06,C18-neg
C18-neg_QI1653--->C18-neg_QI2547,[M+CH3COO]-,59.02320000000003,0.009347084280960871,C18-neg_QI1653,212.0016,1.45,C18-neg_QI2547,271.0248,1.06,C18-neg
C18-neg_QI2547--->C18-neg_QI2543,[M-H]-,-1.0641000000000531,0.05682354767912301,C18-neg_QI2547,271.0248,1.06,C18-neg_QI2543,269.9607,1.45,C18-neg
C18-neg_QI2023--->C18-neg_QI2547,[M+Cl]-,35.01580000000004,0.04639874009097156,C18-neg_QI2023,236.009,1.47,C18-neg_QI2547,271.0248,1.06,C18-neg
C18-neg_QI442--->C18-neg_QI411,[M-H]-,-1.020399999999995,0.013123547679064984,C18-neg_QI442,117.0543,1.07,C18-neg_QI411,116.0339,1.04,C18-neg
C18-neg_QI442--->C18-neg_QI1262,[M+CH3COO]-,58.9832,0.030652915719073803,C18-neg_QI442,117.0543,1.07,C18-neg_QI1262,176.0375,1.1,C18-neg
C18-neg_QI442--->C18-neg_QI1017,[M+CH4CN]+,42.0106,0.023225553810931387,C18-neg_QI442,117.0543,1.07,C18-neg_QI1017,159.0649,1.23,C18-neg
C18-neg_QI442--->C18-neg_QI1019,[M+CH4CN]+,42.0219,0.011925553810925749,C18-neg_QI442,117.0543,1.07,C18-neg_QI1019,159.0762,1.41,C18-neg
C18-neg_QI442--->C18-neg_QI1018,[M+CH4CN]+,42.0107,0.023125553810928068,C18-neg_QI442,117.0543,1.07,C18-neg_QI1018,159.065,1.42,C18-neg
C18-neg_QI1219--->C18-neg_QI1414,[M+Na]+,22.968700000000013,0.020520700990918073,C18-neg_QI1219,171.0761,1,C18-neg_QI1414,194.0448,1.07,C18-neg
C18-neg_QI1414--->C18-neg_QI1703,[M+Na]+,22.984199999999987,0.0050207009909435385,C18-neg_QI1414,194.0448,1.07,C18-neg_QI1703,217.029,1,C18-neg
C18-neg_QI1414--->C18-neg_QI2012,[M+K]+,39.0325,0.06934189990906958,C18-neg_QI1414,194.0448,1.07,C18-neg_QI2012,233.0773,1,C18-neg
C18-neg_QI771--->C18-neg_QI1414,[M+HCOO]-,45.066100000000006,0.06789714874093278,C18-neg_QI771,148.9787,1.04,C18-neg_QI1414,194.0448,1.07,C18-neg
C18-neg_QI1220--->C18-neg_QI1414,[M+Na]+,22.96860000000001,0.020620700990921392,C18-neg_QI1220,171.0762,1.05,C18-neg_QI1414,194.0448,1.07,C18-neg
C18-neg_QI1414--->C18-neg_QI2059,[M+HCOO]-,44.964,0.03420285125907441,C18-neg_QI1414,194.0448,1.07,C18-neg_QI2059,239.0088,1.06,C18-neg
C18-neg_QI1414--->C18-neg_QI1866,[M+Cl]-,35.023799999999994,0.05439874009092449,C18-neg_QI1414,194.0448,1.07,C18-neg_QI1866,229.0686,1.08,C18-neg
C18-neg_QI1262--->C18-neg_QI1414,[M+NH4]+,18.007300000000015,0.02652555381091659,C18-neg_QI1262,176.0375,1.1,C18-neg_QI1414,194.0448,1.07,C18-neg
C18-neg_QI1222--->C18-neg_QI1414,[M+Na]+,22.9683,0.02092070099093135,C18-neg_QI1222,171.0765,1.11,C18-neg_QI1414,194.0448,1.07,C18-neg
C18-neg_QI1221--->C18-neg_QI1414,[M+Na]+,22.96860000000001,0.020620700990921392,C18-neg_QI1221,171.0762,1.16,C18-neg_QI1414,194.0448,1.07,C18-neg
C18-neg_QI1414--->C18-neg_QI1865,[M+Cl]-,35.02369999999999,0.05429874009092117,C18-neg_QI1414,194.0448,1.07,C18-neg_QI1865,229.0685,1.22,C18-neg
C18-neg_QI1017--->C18-neg_QI1414,[M+Cl]-,34.979900000000015,0.010498740090945091,C18-neg_QI1017,159.0649,1.23,C18-neg_QI1414,194.0448,1.07,C18-neg
C18-neg_QI1414--->C18-neg_QI2022,[M+CH4CN]+,41.96419999999998,0.06962555381095115,C18-neg_QI1414,194.0448,1.07,C18-neg_QI2022,236.009,1.23,C18-neg
C18-neg_QI1414--->C18-neg_QI2011,[M+K]+,38.9614,0.0017581000909316913,C18-neg_QI1414,194.0448,1.07,C18-neg_QI2011,233.0062,1.24,C18-neg
C18-neg_QI1414--->C18-neg_QI1704,[M+Na]+,22.984199999999987,0.0050207009909435385,C18-neg_QI1414,194.0448,1.07,C18-neg_QI1704,217.029,1.31,C18-neg
C18-neg_QI1019--->C18-neg_QI1414,[M+Cl]-,34.96860000000001,0.0008012599090605477,C18-neg_QI1019,159.0762,1.41,C18-neg_QI1414,194.0448,1.07,C18-neg
C18-neg_QI1018--->C18-neg_QI1414,[M+Cl]-,34.97980000000001,0.010398740090941772,C18-neg_QI1018,159.065,1.42,C18-neg_QI1414,194.0448,1.07,C18-neg
C18-neg_QI1414--->C18-neg_QI1653,[M+NH4]+,17.956799999999987,0.07702555381094456,C18-neg_QI1414,194.0448,1.07,C18-neg_QI1653,212.0016,1.45,C18-neg
C18-neg_QI1414--->C18-neg_QI2023,[M+CH4CN]+,41.96419999999998,0.06962555381095115,C18-neg_QI1414,194.0448,1.07,C18-neg_QI2023,236.009,1.47,C18-neg
C18-neg_QI985--->C18-neg_QI1414,[M+Cl]-,35.067499999999995,0.09809874009092567,C18-neg_QI985,158.9773,1.53,C18-neg_QI1414,194.0448,1.07,C18-neg
C18-neg_QI161--->C18-neg_QI1477,[M+CF3COO]-,113.00959999999999,0.024012520970913442,C18-neg_QI161,89.0228,1,C18-neg_QI1477,202.0324,1.07,C18-neg
C18-neg_QI964--->C18-neg_QI1477,[M+HCOO]-,44.971900000000005,0.02630285125906795,C18-neg_QI964,157.0605,1,C18-neg_QI1477,202.0324,1.07,C18-neg
C18-neg_QI1276--->C18-neg_QI1477,[M+Na]+,22.97630000000001,0.012920700990921574,C18-neg_QI1276,179.0561,1,C18-neg_QI1477,202.0324,1.07,C18-neg
C18-neg_QI1474--->C18-neg_QI1477,M+1,0.9952999999999861,0.008054837800013814,C18-neg_QI1474,201.0371,1,C18-neg_QI1477,202.0324,1.07,C18-neg
C18-neg_QI1477--->C18-neg_QI3066,[M+CF3COO]-,113.00889999999998,0.023312520970904416,C18-neg_QI1477,202.0324,1.07,C18-neg_QI3066,315.0413,1,C18-neg
C18-neg_QI1477--->C18-neg_QI3073,[M+CF3COO]-,113.06349999999998,0.07791252097089796,C18-neg_QI1477,202.0324,1.07,C18-neg_QI3073,315.0959,1,C18-neg
C18-neg_QI1477--->C18-neg_QI3062,[M+CF3COO]-,112.9359,0.049687479029074666,C18-neg_QI1477,202.0324,1.07,C18-neg_QI3062,314.9683,1.01,C18-neg
C18-neg_QI1477--->C18-neg_QI2445,[M+CH3COO]-,59.04000000000002,0.02614708428095014,C18-neg_QI1477,202.0324,1.07,C18-neg_QI2445,261.0724,1.02,C18-neg
C18-neg_QI1557--->C18-neg_QI1477,[M-H]-,-1.033900000000017,0.026623547679086812,C18-neg_QI1557,203.0663,1.05,C18-neg_QI1477,202.0324,1.07,C18-neg
C18-neg_QI1092--->C18-neg_QI1477,[M+K]+,38.99369999999999,0.030541899909060533,C18-neg_QI1092,163.0387,1.1,C18-neg_QI1477,202.0324,1.07,C18-neg
C18-neg_QI743--->C18-neg_QI1477,[M+CH3COO]-,58.99879999999999,0.015052915719081739,C18-neg_QI743,143.0336,1.14,C18-neg_QI1477,202.0324,1.07,C18-neg
C18-neg_QI968--->C18-neg_QI1477,[M+HCOO]-,44.94669999999999,0.05150285125908027,C18-neg_QI968,157.0857,1.18,C18-neg_QI1477,202.0324,1.07,C18-neg
C18-neg_QI1477--->C18-neg_QI2443,[M+CH3COO]-,58.974800000000016,0.039052915719054226,C18-neg_QI1477,202.0324,1.07,C18-neg_QI2443,261.0072,1.18,C18-neg
C18-neg_QI1477--->C18-neg_QI2103,[M+K]+,39.036400000000015,0.07324189990908536,C18-neg_QI1477,202.0324,1.07,C18-neg_QI2103,241.0688,1.21,C18-neg
C18-neg_QI967--->C18-neg_QI1477,[M+HCOO]-,44.946799999999996,0.051402851259076954,C18-neg_QI967,157.0856,1.28,C18-neg_QI1477,202.0324,1.07,C18-neg
C18-neg_QI1477--->C18-neg_QI2102,[M+K]+,39.036400000000015,0.07324189990908536,C18-neg_QI1477,202.0324,1.07,C18-neg_QI2102,241.0688,1.32,C18-neg
C18-neg_QI1477--->C18-neg_QI2100,[M+K]+,38.94579999999999,0.017358100090937967,C18-neg_QI1477,202.0324,1.07,C18-neg_QI2100,240.9782,1.35,C18-neg
C18-neg_QI1477--->C18-neg_QI1552,M+1,0.9686000000000092,0.03475483779999067,C18-neg_QI1477,202.0324,1.07,C18-neg_QI1552,203.001,1.37,C18-neg
C18-neg_QI969--->C18-neg_QI1477,[M+HCOO]-,44.94669999999999,0.05150285125908027,C18-neg_QI969,157.0857,1.41,C18-neg_QI1477,202.0324,1.07,C18-neg
C18-neg_QI1275--->C18-neg_QI1477,[M+Na]+,22.979299999999995,0.009920700990935671,C18-neg_QI1275,179.0531,1.48,C18-neg_QI1477,202.0324,1.07,C18-neg
C18-neg_QI1094--->C18-neg_QI1641,[M+HCOO]-,44.983000000000004,0.01520285125906895,C18-neg_QI1094,164.0704,1,C18-neg_QI1641,209.0534,1.07,C18-neg
C18-neg_QI1412--->C18-neg_QI1641,[M+NH4]+,18.03480000000002,0.0009744461890868195,C18-neg_QI1412,191.0186,1,C18-neg_QI1641,209.0534,1.07,C18-neg
C18-neg_QI1641--->C18-neg_QI3151,[M+CF3COO]-,112.91249999999997,0.0730874790291125,C18-neg_QI1641,209.0534,1.07,C18-neg_QI3151,321.9659,1,C18-neg
C18-neg_QI1255--->C18-neg_QI1641,[M+Cl]-,35.01390000000001,0.044498740090936906,C18-neg_QI1255,174.0395,1.01,C18-neg_QI1641,209.0534,1.07,C18-neg
C18-neg_QI1256--->C18-neg_QI1641,[M+Cl]-,35.0137,0.044298740090930266,C18-neg_QI1256,174.0397,1.15,C18-neg_QI1641,209.0534,1.07,C18-neg
C18-neg_QI1641--->C18-neg_QI3150,[M+CF3COO]-,112.91239999999999,0.0731874790290874,C18-neg_QI1641,209.0534,1.07,C18-neg_QI3150,321.9658,1.16,C18-neg
C18-neg_QI1129--->C18-neg_QI1641,[M+CH4CN]+,42.13040000000001,0.09657444618908073,C18-neg_QI1129,166.923,1.22,C18-neg_QI1641,209.0534,1.07,C18-neg
C18-neg_QI1641--->C18-neg_QI3152,[M+CF3COO]-,112.9126,0.07298747902908076,C18-neg_QI1641,209.0534,1.07,C18-neg_QI3152,321.966,1.22,C18-neg
C18-neg_QI1134--->C18-neg_QI1641,[M+CH4CN]+,42.130300000000005,0.09647444618907741,C18-neg_QI1134,166.9231,1.26,C18-neg_QI1641,209.0534,1.07,C18-neg
C18-neg_QI1411--->C18-neg_QI1641,[M+NH4]+,18.072400000000016,0.038574446189084455,C18-neg_QI1411,190.981,1.27,C18-neg_QI1641,209.0534,1.07,C18-neg
C18-neg_QI1254--->C18-neg_QI1641,[M+Cl]-,35.06,0.0905987400909325,C18-neg_QI1254,173.9934,1.35,C18-neg_QI1641,209.0534,1.07,C18-neg
C18-neg_QI1474--->C18-neg_QI2162,[M+HCOO]-,44.97019999999998,0.028002851259095962,C18-neg_QI1474,201.0371,1,C18-neg_QI2162,246.0073,1.07,C18-neg
C18-neg_QI2162--->C18-neg_QI2524,[M+Na]+,23.080300000000022,0.09107929900909184,C18-neg_QI2162,246.0073,1.07,C18-neg_QI2524,269.0876,1,C18-neg
C18-neg_QI2162--->C18-neg_QI2765,[M+HCOO]-,45.02940000000001,0.031197148740936598,C18-neg_QI2162,246.0073,1.07,C18-neg_QI2765,291.0367,1,C18-neg
C18-neg_QI2162--->C18-neg_QI2777,[M+HCOO]-,45.07589999999999,0.07769714874091704,C18-neg_QI2162,246.0073,1.07,C18-neg_QI2777,291.0832,1,C18-neg
C18-neg_QI2162--->C18-neg_QI2766,[M+HCOO]-,45.02950000000004,0.03129714874096834,C18-neg_QI2162,246.0073,1.07,C18-neg_QI2766,291.0368,1.05,C18-neg
C18-neg_QI1650--->C18-neg_QI2162,[M+Cl]-,34.94669999999999,0.02270125990907701,C18-neg_QI1650,211.0606,1.14,C18-neg_QI2162,246.0073,1.07,C18-neg
C18-neg_QI1389--->C18-neg_QI2162,[M+CH3COO]-,58.994,0.019852915719070552,C18-neg_QI1389,187.0133,1.22,C18-neg_QI2162,246.0073,1.07,C18-neg
C18-neg_QI2153--->C18-neg_QI2162,M+1,0.9952999999999861,0.008054837800013814,C18-neg_QI2153,245.012,1.29,C18-neg_QI2162,246.0073,1.07,C18-neg
C18-neg_QI1388--->C18-neg_QI2162,[M+CH3COO]-,58.994099999999975,0.019752915719095654,C18-neg_QI1388,187.0132,1.32,C18-neg_QI2162,246.0073,1.07,C18-neg
C18-neg_QI2549--->C18-neg_QI3025,[M+CH4CN]+,41.9486,0.085225553810929,C18-neg_QI2549,271.0698,1,C18-neg_QI3025,313.0184,1.07,C18-neg
C18-neg_QI2547--->C18-neg_QI3025,[M+CH4CN]+,41.99359999999996,0.04022555381096993,C18-neg_QI2547,271.0248,1.06,C18-neg_QI3025,313.0184,1.07,C18-neg
C18-neg_QI2548--->C18-neg_QI3025,[M+CH4CN]+,41.948800000000006,0.08502555381092236,C18-neg_QI2548,271.0696,1.08,C18-neg_QI3025,313.0184,1.07,C18-neg
C18-neg_QI2550--->C18-neg_QI3025,[M+CH4CN]+,41.94839999999999,0.08542555381093564,C18-neg_QI2550,271.07,1.11,C18-neg_QI3025,313.0184,1.07,C18-neg
C18-neg_QI3025--->C18-neg_QI3431,[M+NH4]+,18.072600000000023,0.038774446189091094,C18-neg_QI3025,313.0184,1.07,C18-neg_QI3431,331.091,1.38,C18-neg
C18-neg_QI2763--->C18-neg_QI3025,[M+Na]+,22.95799999999997,0.031220700990960637,C18-neg_QI2763,290.0604,1.5,C18-neg_QI3025,313.0184,1.07,C18-neg
C18-neg_QI3061--->C18-neg_QI3025,[M-H]-,-1.0072999999999865,2.3547679056434845e-05,C18-neg_QI3061,314.0257,1.5,C18-neg_QI3025,313.0184,1.07,C18-neg
C18-neg_QI3654--->C18-neg_QI4964,[M+CF3COO]-,112.91129999999998,0.0742874790290955,C18-neg_QI3654,348.9981,1.01,C18-neg_QI4964,461.9094,1.07,C18-neg
C18-neg_QI3655--->C18-neg_QI4964,[M+CF3COO]-,112.91120000000001,0.07438747902907039,C18-neg_QI3655,348.9982,1.39,C18-neg_QI4964,461.9094,1.07,C18-neg
C18-neg_QI3653--->C18-neg_QI4964,[M+CF3COO]-,112.91140000000001,0.07418747902906375,C18-neg_QI3653,348.998,1.45,C18-neg_QI4964,461.9094,1.07,C18-neg
C18-neg_QI539--->C18-neg_QI1259,[M+HCOO]-,44.963600000000014,0.034602851259059264,C18-neg_QI539,130.0496,1,C18-neg_QI1259,175.0132,1.08,C18-neg
C18-neg_QI545--->C18-neg_QI1259,[M+HCOO]-,44.9272,0.0710028512590739,C18-neg_QI545,130.086,1,C18-neg_QI1259,175.0132,1.08,C18-neg
C18-neg_QI964--->C18-neg_QI1259,[M+NH4]+,17.95270000000002,0.08112555381091013,C18-neg_QI964,157.0605,1,C18-neg_QI1259,175.0132,1.08,C18-neg
