transformation,closest_reaction,delta_mz_observed,delta_mz_error,metabolite_from,mz_from,rt_from,metabolite_to,mz_to,rt_to,method
HILIC-pos_QI5593--->HILIC-pos_QI5808,[M+K]+,38.90579999999994,0.05735810009098685,HILIC-pos_QI5593,473.362,1.17,HILIC-pos_QI5808,512.2678,1.37,HILIC-pos
HILIC-pos_QI5366--->HILIC-pos_QI5593,[M+Cl]-,35.06400000000002,0.0945987400909516,HILIC-pos_QI5366,438.298,1.44,HILIC-pos_QI5593,473.362,1.17,HILIC-pos
HILIC-pos_QI3437--->HILIC-pos_QI3787,[M+Na]+,23.02800000000002,0.038779299009089385,HILIC-pos_QI3437,254.0693,1.18,HILIC-pos_QI3787,277.0973,1.1,HILIC-pos
HILIC-pos_QI3437--->HILIC-pos_QI4066,[M+HCOO]-,45.05790000000002,0.05969714874094478,HILIC-pos_QI3437,254.0693,1.18,HILIC-pos_QI4066,299.1272,1.17,HILIC-pos
HILIC-pos_QI3437--->HILIC-pos_QI3783,[M+Na]+,23.015899999999988,0.02667929900905719,HILIC-pos_QI3437,254.0693,1.18,HILIC-pos_QI3783,277.0852,1.19,HILIC-pos
HILIC-pos_QI3820--->HILIC-pos_QI4353,[M+CH4CN]+,42.09469999999999,0.060874446189060905,HILIC-pos_QI3820,280.0484,0.99,HILIC-pos_QI4353,322.1431,1.18,HILIC-pos
HILIC-pos_QI4143--->HILIC-pos_QI4353,[M+NH4]+,18.01060000000001,0.02322555381092073,HILIC-pos_QI4143,304.1325,1.06,HILIC-pos_QI4353,322.1431,1.18,HILIC-pos
HILIC-pos_QI3787--->HILIC-pos_QI4353,[M+HCOO]-,45.045799999999986,0.04759714874091259,HILIC-pos_QI3787,277.0973,1.1,HILIC-pos_QI4353,322.1431,1.18,HILIC-pos
HILIC-pos_QI4066--->HILIC-pos_QI4353,[M+Na]+,23.015899999999988,0.02667929900905719,HILIC-pos_QI4066,299.1272,1.17,HILIC-pos_QI4353,322.1431,1.18,HILIC-pos
HILIC-pos_QI3783--->HILIC-pos_QI4353,[M+HCOO]-,45.05790000000002,0.05969714874094478,HILIC-pos_QI3783,277.0852,1.19,HILIC-pos_QI4353,322.1431,1.18,HILIC-pos
HILIC-pos_QI5348--->HILIC-pos_QI5498,[M+Na]+,22.946399999999983,0.04282070099094781,HILIC-pos_QI5348,436.3422,0.35,HILIC-pos_QI5498,459.2886,1.18,HILIC-pos
HILIC-pos_QI5498--->HILIC-pos_QI5729,[M+K]+,38.90530000000001,0.057858100090918185,HILIC-pos_QI5498,459.2886,1.18,HILIC-pos_QI5729,498.1939,1.03,HILIC-pos
HILIC-pos_QI5189--->HILIC-pos_QI5498,[M+HCOO]-,44.98819999999995,0.010002851259123702,HILIC-pos_QI5189,414.3004,1.36,HILIC-pos_QI5498,459.2886,1.18,HILIC-pos
HILIC-pos_QI5347--->HILIC-pos_QI5498,[M+Na]+,23.00619999999998,0.01697929900904782,HILIC-pos_QI5347,436.2824,1.36,HILIC-pos_QI5498,459.2886,1.18,HILIC-pos
HILIC-pos_QI5586--->HILIC-pos_QI5839,[M+HCOO]-,45.057799999999986,0.05959714874091304,HILIC-pos_QI5586,472.3304,1.19,HILIC-pos_QI5839,517.3882,1.18,HILIC-pos
HILIC-pos_QI5839--->HILIC-pos_QI5836,[M-H]-,-1.0313999999999623,0.024123547679032242,HILIC-pos_QI5839,517.3882,1.18,HILIC-pos_QI5836,516.3568,1.26,HILIC-pos
HILIC-pos_QI6719--->HILIC-pos_QI6884,[M+K]+,38.90560000000005,0.057558100090879805,HILIC-pos_QI6719,692.3601,1.18,HILIC-pos_QI6884,731.2657,0.99,HILIC-pos
HILIC-pos_QI3783--->HILIC-pos_QI4026,[M+NH4]+,18.047000000000025,0.013174446189093914,HILIC-pos_QI3783,277.0852,1.19,HILIC-pos_QI4026,295.1322,1.01,HILIC-pos
HILIC-pos_QI1624--->HILIC-pos_QI3783,[M+CF3COO]-,113.0145,0.028912520970919786,HILIC-pos_QI1624,164.0707,1.08,HILIC-pos_QI3783,277.0852,1.19,HILIC-pos
HILIC-pos_QI3075--->HILIC-pos_QI3783,[M+HCOO]-,45.057799999999986,0.05959714874091304,HILIC-pos_QI3075,232.0274,1.1,HILIC-pos_QI3783,277.0852,1.19,HILIC-pos
HILIC-pos_QI3436--->HILIC-pos_QI3783,[M+Na]+,23.07589999999999,0.08667929900905946,HILIC-pos_QI3436,254.0093,1.1,HILIC-pos_QI3783,277.0852,1.19,HILIC-pos
HILIC-pos_QI3437--->HILIC-pos_QI3783,[M+Na]+,23.015899999999988,0.02667929900905719,HILIC-pos_QI3437,254.0693,1.18,HILIC-pos_QI3783,277.0852,1.19,HILIC-pos
HILIC-pos_QI3783--->HILIC-pos_QI4353,[M+HCOO]-,45.05790000000002,0.05969714874094478,HILIC-pos_QI3783,277.0852,1.19,HILIC-pos_QI4353,322.1431,1.18,HILIC-pos
HILIC-pos_QI3783--->HILIC-pos_QI3772,[M-H]-,-1.0679000000000087,0.060623547679078627,HILIC-pos_QI3783,277.0852,1.19,HILIC-pos_QI3772,276.0173,1.2,HILIC-pos
HILIC-pos_QI3219--->HILIC-pos_QI3891,[M+HCOO]-,45.05789999999999,0.05969714874091636,HILIC-pos_QI3219,240.0536,1.2,HILIC-pos_QI3891,285.1115,1.19,HILIC-pos
HILIC-pos_QI3268--->HILIC-pos_QI3891,[M+CH4CN]+,42.10919999999999,0.07537444618905909,HILIC-pos_QI3268,243.0023,1.26,HILIC-pos_QI3891,285.1115,1.19,HILIC-pos
HILIC-pos_QI5593--->HILIC-pos_QI5586,[M-H]-,-1.0316000000000258,0.024323547679095725,HILIC-pos_QI5593,473.362,1.17,HILIC-pos_QI5586,472.3304,1.19,HILIC-pos
HILIC-pos_QI5586--->HILIC-pos_QI5839,[M+HCOO]-,45.057799999999986,0.05959714874091304,HILIC-pos_QI5586,472.3304,1.19,HILIC-pos_QI5839,517.3882,1.18,HILIC-pos
HILIC-pos_QI5471--->HILIC-pos_QI5586,[M+NH4]+,18.058400000000006,0.02457444618907445,HILIC-pos_QI5471,454.272,1.44,HILIC-pos_QI5586,472.3304,1.19,HILIC-pos
HILIC-pos_QI826--->HILIC-pos_QI3219,[M+CF3COO]-,112.94169999999998,0.04388747902909529,HILIC-pos_QI826,127.1119,0.32,HILIC-pos_QI3219,240.0536,1.2,HILIC-pos
HILIC-pos_QI3219--->HILIC-pos_QI3885,[M+HCOO]-,44.989100000000036,0.009102851259036981,HILIC-pos_QI3219,240.0536,1.2,HILIC-pos_QI3885,285.0427,0.97,HILIC-pos
HILIC-pos_QI822--->HILIC-pos_QI3219,[M+CF3COO]-,113.01419999999999,0.028612520970909827,HILIC-pos_QI822,127.0394,1.03,HILIC-pos_QI3219,240.0536,1.2,HILIC-pos
HILIC-pos_QI3219--->HILIC-pos_QI4066,[M+CH3COO]-,59.07360000000003,0.0597470842809571,HILIC-pos_QI3219,240.0536,1.2,HILIC-pos_QI4066,299.1272,1.17,HILIC-pos
HILIC-pos_QI3219--->HILIC-pos_QI3891,[M+HCOO]-,45.05789999999999,0.05969714874091636,HILIC-pos_QI3219,240.0536,1.2,HILIC-pos_QI3891,285.1115,1.19,HILIC-pos
HILIC-pos_QI820--->HILIC-pos_QI3219,[M+CF3COO]-,113.0144,0.028812520970916466,HILIC-pos_QI820,127.0392,1.38,HILIC-pos_QI3219,240.0536,1.2,HILIC-pos
HILIC-pos_QI3113--->HILIC-pos_QI3772,[M+CH4CN]+,41.93779999999998,0.09602555381094646,HILIC-pos_QI3113,234.0795,1.04,HILIC-pos_QI3772,276.0173,1.2,HILIC-pos
HILIC-pos_QI3772--->HILIC-pos_QI4300,[M+CH4CN]+,42.1309,0.09707444618906891,HILIC-pos_QI3772,276.0173,1.2,HILIC-pos_QI4300,318.1482,1.05,HILIC-pos
HILIC-pos_QI3787--->HILIC-pos_QI3772,[M-H]-,-1.080000000000041,0.07272354767911082,HILIC-pos_QI3787,277.0973,1.1,HILIC-pos_QI3772,276.0173,1.2,HILIC-pos
HILIC-pos_QI3783--->HILIC-pos_QI3772,[M-H]-,-1.0679000000000087,0.060623547679078627,HILIC-pos_QI3783,277.0852,1.19,HILIC-pos_QI3772,276.0173,1.2,HILIC-pos
HILIC-pos_QI4283--->HILIC-pos_QI4709,[M+K]+,39.0,0.03684189990907072,HILIC-pos_QI4283,316.2633,1.2,HILIC-pos_QI4709,355.2633,1.32,HILIC-pos
HILIC-pos_QI4283--->HILIC-pos_QI4736,[M+CH4CN]+,41.977499999999964,0.05632555381096438,HILIC-pos_QI4283,316.2633,1.2,HILIC-pos_QI4736,358.2408,1.4,HILIC-pos
HILIC-pos_QI4670--->HILIC-pos_QI5042,[M+CH4CN]+,42.04679999999996,0.012974446189033984,HILIC-pos_QI4670,350.3265,1.2,HILIC-pos_QI5042,392.3733,1.17,HILIC-pos
HILIC-pos_QI5407--->HILIC-pos_QI5689,[M+HCOO]-,45.05780000000004,0.059597148740969885,HILIC-pos_QI5407,444.299,1.2,HILIC-pos_QI5689,489.3568,1.2,HILIC-pos
HILIC-pos_QI5407--->HILIC-pos_QI5689,[M+HCOO]-,45.05780000000004,0.059597148740969885,HILIC-pos_QI5407,444.299,1.2,HILIC-pos_QI5689,489.3568,1.2,HILIC-pos
HILIC-pos_QI5689--->HILIC-pos_QI5683,[M-H]-,-1.031499999999994,0.024223547679063984,HILIC-pos_QI5689,489.3568,1.2,HILIC-pos_QI5683,488.3253,1.28,HILIC-pos
HILIC-pos_QI5689--->HILIC-pos_QI5808,[M+Na]+,22.910999999999945,0.0782207009909861,HILIC-pos_QI5689,489.3568,1.2,HILIC-pos_QI5808,512.2678,1.37,HILIC-pos
HILIC-pos_QI4042--->HILIC-pos_QI4266,[M+NH4]+,18.010400000000004,0.02342555381092737,HILIC-pos_QI4042,297.1115,0.97,HILIC-pos_QI4266,315.1219,1.24,HILIC-pos
HILIC-pos_QI4266--->HILIC-pos_QI4695,[M+K]+,38.9787,0.015541899909074175,HILIC-pos_QI4266,315.1219,1.24,HILIC-pos_QI4695,354.1006,1,HILIC-pos
HILIC-pos_QI3472--->HILIC-pos_QI4266,[M+CH3COO]-,59.060599999999965,0.046747084280895024,HILIC-pos_QI3472,256.0613,1.01,HILIC-pos_QI4266,315.1219,1.24,HILIC-pos
HILIC-pos_QI4266--->HILIC-pos_QI5273,[M+CF3COO]-,112.9939,0.008312520970918058,HILIC-pos_QI4266,315.1219,1.24,HILIC-pos_QI5273,428.1158,1.01,HILIC-pos
HILIC-pos_QI3733--->HILIC-pos_QI4266,[M+CH4CN]+,42.031499999999994,0.0023255538109339113,HILIC-pos_QI3733,273.0904,1.07,HILIC-pos_QI4266,315.1219,1.24,HILIC-pos
HILIC-pos_QI3679--->HILIC-pos_QI4266,[M+HCOO]-,45.057799999999986,0.05959714874091304,HILIC-pos_QI3679,270.0641,1.25,HILIC-pos_QI4266,315.1219,1.24,HILIC-pos
HILIC-pos_QI4266--->HILIC-pos_QI4659,[M+Cl]-,35.05250000000001,0.08309874009093932,HILIC-pos_QI4266,315.1219,1.24,HILIC-pos_QI4659,350.1744,1.26,HILIC-pos
HILIC-pos_QI5208--->HILIC-pos_QI5513,[M+HCOO]-,44.988200000000006,0.010002851259066858,HILIC-pos_QI5208,416.3159,1.44,HILIC-pos_QI5513,461.3041,1.24,HILIC-pos
HILIC-pos_QI5366--->HILIC-pos_QI5513,[M+Na]+,23.006100000000004,0.016879299009072923,HILIC-pos_QI5366,438.298,1.44,HILIC-pos_QI5513,461.3041,1.24,HILIC-pos
HILIC-pos_QI6685--->HILIC-pos_QI6751,[M+NH4]+,18.010899999999992,0.022925553810939192,HILIC-pos_QI6685,682.5612,1.24,HILIC-pos_QI6751,700.5721,1.24,HILIC-pos
HILIC-pos_QI6621--->HILIC-pos_QI6685,[M+NH4]+,17.95889999999997,0.07492555381096011,HILIC-pos_QI6621,664.6023,1.54,HILIC-pos_QI6685,682.5612,1.24,HILIC-pos
HILIC-pos_QI6685--->HILIC-pos_QI6856,[M+CH4CN]+,42.08389999999997,0.05007444618904344,HILIC-pos_QI6685,682.5612,1.24,HILIC-pos_QI6856,724.6451,1.54,HILIC-pos
HILIC-pos_QI6685--->HILIC-pos_QI6751,[M+NH4]+,18.010899999999992,0.022925553810939192,HILIC-pos_QI6685,682.5612,1.24,HILIC-pos_QI6751,700.5721,1.24,HILIC-pos
HILIC-pos_QI6688--->HILIC-pos_QI6751,[M+NH4]+,17.973899999999958,0.05992555381097375,HILIC-pos_QI6688,682.5982,1.54,HILIC-pos_QI6751,700.5721,1.24,HILIC-pos
HILIC-pos_QI7090--->HILIC-pos_QI7186,[M+NH4]+,18.1318,0.09797444618906681,HILIC-pos_QI7090,780.5287,1.24,HILIC-pos_QI7186,798.6605,1.52,HILIC-pos
HILIC-pos_QI3679--->HILIC-pos_QI4001,[M+Na]+,23.088700000000017,0.09947929900908647,HILIC-pos_QI3679,270.0641,1.25,HILIC-pos_QI4001,293.1528,1.03,HILIC-pos
HILIC-pos_QI2657--->HILIC-pos_QI3679,[M+CH3COO]-,59.06020000000001,0.04634708428093859,HILIC-pos_QI2657,211.0039,1.06,HILIC-pos_QI3679,270.0641,1.25,HILIC-pos
HILIC-pos_QI3679--->HILIC-pos_QI3688,M+1,0.9744000000000028,0.02895483779999708,HILIC-pos_QI3679,270.0641,1.25,HILIC-pos_QI3688,271.0385,1.09,HILIC-pos
HILIC-pos_QI3679--->HILIC-pos_QI4266,[M+HCOO]-,45.057799999999986,0.05959714874091304,HILIC-pos_QI3679,270.0641,1.25,HILIC-pos_QI4266,315.1219,1.24,HILIC-pos
HILIC-pos_QI3679--->HILIC-pos_QI4156,[M+Cl]-,35.05250000000001,0.08309874009093932,HILIC-pos_QI3679,270.0641,1.25,HILIC-pos_QI4156,305.1166,1.25,HILIC-pos
HILIC-pos_QI3412--->HILIC-pos_QI3679,[M+NH4]+,18.010500000000008,0.02332555381092405,HILIC-pos_QI3412,252.0536,1.33,HILIC-pos_QI3679,270.0641,1.25,HILIC-pos
HILIC-pos_QI4143--->HILIC-pos_QI4156,M+1,0.9841000000000122,0.019254837799987712,HILIC-pos_QI4143,304.1325,1.06,HILIC-pos_QI4156,305.1166,1.25,HILIC-pos
HILIC-pos_QI3679--->HILIC-pos_QI4156,[M+Cl]-,35.05250000000001,0.08309874009093932,HILIC-pos_QI3679,270.0641,1.25,HILIC-pos_QI4156,305.1166,1.25,HILIC-pos
HILIC-pos_QI4156--->HILIC-pos_QI4659,[M+HCOO]-,45.057799999999986,0.05959714874091304,HILIC-pos_QI4156,305.1166,1.25,HILIC-pos_QI4659,350.1744,1.26,HILIC-pos
HILIC-pos_QI3268--->HILIC-pos_QI3885,[M+CH4CN]+,42.040400000000034,0.006574446189105743,HILIC-pos_QI3268,243.0023,1.26,HILIC-pos_QI3885,285.0427,0.97,HILIC-pos
HILIC-pos_QI3268--->HILIC-pos_QI3891,[M+CH4CN]+,42.10919999999999,0.07537444618905909,HILIC-pos_QI3268,243.0023,1.26,HILIC-pos_QI3891,285.1115,1.19,HILIC-pos
HILIC-pos_QI2444--->HILIC-pos_QI3268,[M+CH4CN]+,42.029799999999994,0.004025553810933502,HILIC-pos_QI2444,200.9725,1.42,HILIC-pos_QI3268,243.0023,1.26,HILIC-pos
HILIC-pos_QI4157--->HILIC-pos_QI4659,[M+HCOO]-,45.0215,0.02329714874093014,HILIC-pos_QI4157,305.1529,0.98,HILIC-pos_QI4659,350.1744,1.26,HILIC-pos
HILIC-pos_QI4266--->HILIC-pos_QI4659,[M+Cl]-,35.05250000000001,0.08309874009093932,HILIC-pos_QI4266,315.1219,1.24,HILIC-pos_QI4659,350.1744,1.26,HILIC-pos
HILIC-pos_QI4156--->HILIC-pos_QI4659,[M+HCOO]-,45.057799999999986,0.05959714874091304,HILIC-pos_QI4156,305.1166,1.25,HILIC-pos_QI4659,350.1744,1.26,HILIC-pos
HILIC-pos_QI5839--->HILIC-pos_QI5836,[M-H]-,-1.0313999999999623,0.024123547679032242,HILIC-pos_QI5839,517.3882,1.18,HILIC-pos_QI5836,516.3568,1.26,HILIC-pos
HILIC-pos_QI5836--->HILIC-pos_QI6097,[M+HCOO]-,45.057500000000005,0.059297148740931505,HILIC-pos_QI5836,516.3568,1.26,HILIC-pos_QI6097,561.4143,1.27,HILIC-pos
HILIC-pos_QI5711--->HILIC-pos_QI5836,[M+Na]+,22.931200000000047,0.05802070099088397,HILIC-pos_QI5711,493.4256,1.54,HILIC-pos_QI5836,516.3568,1.26,HILIC-pos
HILIC-pos_QI5836--->HILIC-pos_QI6097,[M+HCOO]-,45.057500000000005,0.059297148740931505,HILIC-pos_QI5836,516.3568,1.26,HILIC-pos_QI6097,561.4143,1.27,HILIC-pos
HILIC-pos_QI6731--->HILIC-pos_QI6817,[M+NH4]+,18.010800000000017,0.02302555381091409,HILIC-pos_QI6731,696.5405,1.29,HILIC-pos_QI6817,714.5513,1.27,HILIC-pos
HILIC-pos_QI6817--->HILIC-pos_QI6888,[M+NH4]+,18.062599999999975,0.028774446189043346,HILIC-pos_QI6817,714.5513,1.27,HILIC-pos_QI6888,732.6139,1.54,HILIC-pos
HILIC-pos_QI826--->HILIC-pos_QI808,[M-H]-,-1.0567000000000064,0.04942354767907631,HILIC-pos_QI826,127.1119,0.32,HILIC-pos_QI808,126.0552,1.28,HILIC-pos
HILIC-pos_QI808--->HILIC-pos_QI2125,[M+CH3COO]-,58.930400000000006,0.08345291571906444,HILIC-pos_QI808,126.0552,1.28,HILIC-pos_QI2125,184.9856,0.38,HILIC-pos
HILIC-pos_QI808--->HILIC-pos_QI1801,[M+HCOO]-,45.04629999999999,0.048097148740914974,HILIC-pos_QI808,126.0552,1.28,HILIC-pos_QI1801,171.1015,0.98,HILIC-pos
HILIC-pos_QI785--->HILIC-pos_QI808,M+1,0.995199999999997,0.008154837800002923,HILIC-pos_QI785,125.06,1.02,HILIC-pos_QI808,126.0552,1.28,HILIC-pos
HILIC-pos_QI808--->HILIC-pos_QI822,M+1,0.9842000000000013,0.019154837799998603,HILIC-pos_QI808,126.0552,1.28,HILIC-pos_QI822,127.0394,1.03,HILIC-pos
HILIC-pos_QI808--->HILIC-pos_QI1784,[M+HCOO]-,44.99380000000001,0.004402851259065699,HILIC-pos_QI808,126.0552,1.28,HILIC-pos_QI1784,171.049,1.33,HILIC-pos
HILIC-pos_QI808--->HILIC-pos_QI820,M+1,0.9839999999999947,0.019354837800005242,HILIC-pos_QI808,126.0552,1.28,HILIC-pos_QI820,127.0392,1.38,HILIC-pos
HILIC-pos_QI808--->HILIC-pos_QI1802,[M+HCOO]-,45.04629999999999,0.048097148740914974,HILIC-pos_QI808,126.0552,1.28,HILIC-pos_QI1802,171.1015,1.39,HILIC-pos
HILIC-pos_QI4853--->HILIC-pos_QI5150,[M+K]+,39.01659999999998,0.05344189990905335,HILIC-pos_QI4853,369.3517,1.1,HILIC-pos_QI5150,408.3683,1.28,HILIC-pos
HILIC-pos_QI5150--->HILIC-pos_QI5560,[M+CH3COO]-,59.04150000000004,0.027647084280971512,HILIC-pos_QI5150,408.3683,1.28,HILIC-pos_QI5560,467.4098,1.54,HILIC-pos
HILIC-pos_QI5353--->HILIC-pos_QI5501,[M+Na]+,22.95830000000001,0.030920700990922256,HILIC-pos_QI5353,436.3997,1.28,HILIC-pos_QI5501,459.358,1.37,HILIC-pos
HILIC-pos_QI5226--->HILIC-pos_QI5353,[M+NH4]+,18.076900000000023,0.04307444618909173,HILIC-pos_QI5226,418.3228,1.44,HILIC-pos_QI5353,436.3997,1.28,HILIC-pos
HILIC-pos_QI5353--->HILIC-pos_QI5720,[M+CH3COO]-,59.04129999999998,0.02744708428090803,HILIC-pos_QI5353,436.3997,1.28,HILIC-pos_QI5720,495.441,1.53,HILIC-pos
HILIC-pos_QI5689--->HILIC-pos_QI5683,[M-H]-,-1.031499999999994,0.024223547679063984,HILIC-pos_QI5689,489.3568,1.2,HILIC-pos_QI5683,488.3253,1.28,HILIC-pos
HILIC-pos_QI6743--->HILIC-pos_QI6833,[M+NH4]+,18.010700000000043,0.023125553810888988,HILIC-pos_QI6743,698.5563,1.28,HILIC-pos_QI6833,716.567,1.28,HILIC-pos
HILIC-pos_QI6743--->HILIC-pos_QI6920,[M+CH4CN]+,42.12080000000003,0.0869744461891031,HILIC-pos_QI6743,698.5563,1.28,HILIC-pos_QI6920,740.6771,1.53,HILIC-pos
HILIC-pos_QI6743--->HILIC-pos_QI6833,[M+NH4]+,18.010700000000043,0.023125553810888988,HILIC-pos_QI6743,698.5563,1.28,HILIC-pos_QI6833,716.567,1.28,HILIC-pos
HILIC-pos_QI6833--->HILIC-pos_QI6895,[M+NH4]+,18.062400000000025,0.02857444618909355,HILIC-pos_QI6833,716.567,1.28,HILIC-pos_QI6895,734.6294,1.53,HILIC-pos
HILIC-pos_QI6744--->HILIC-pos_QI6833,[M+NH4]+,17.937599999999975,0.09622555381095665,HILIC-pos_QI6744,698.6294,1.54,HILIC-pos_QI6833,716.567,1.28,HILIC-pos
HILIC-pos_QI6731--->HILIC-pos_QI6817,[M+NH4]+,18.010800000000017,0.02302555381091409,HILIC-pos_QI6731,696.5405,1.29,HILIC-pos_QI6817,714.5513,1.27,HILIC-pos
HILIC-pos_QI6731--->HILIC-pos_QI6912,[M+CH4CN]+,42.12030000000004,0.08647444618911493,HILIC-pos_QI6731,696.5405,1.29,HILIC-pos_QI6912,738.6608,1.53,HILIC-pos
HILIC-pos_QI1262--->HILIC-pos_QI2066,[M+Cl]-,34.8862,0.08320125990906746,HILIC-pos_QI1262,148.0758,1.04,HILIC-pos_QI2066,182.962,1.32,HILIC-pos
HILIC-pos_QI2066--->HILIC-pos_QI2565,[M+Na]+,23.086399999999998,0.09717929900906697,HILIC-pos_QI2066,182.962,1.32,HILIC-pos_QI2565,206.0484,1.04,HILIC-pos
HILIC-pos_QI2066--->HILIC-pos_QI2444,[M+NH4]+,18.010500000000008,0.02332555381092405,HILIC-pos_QI2066,182.962,1.32,HILIC-pos_QI2444,200.9725,1.42,HILIC-pos
HILIC-pos_QI4709--->HILIC-pos_QI5562,[M+CF3COO]-,113.0358,0.05021252097091633,HILIC-pos_QI4709,355.2633,1.32,HILIC-pos_QI5562,468.2991,1.1,HILIC-pos
HILIC-pos_QI4339--->HILIC-pos_QI4709,[M+Cl]-,34.947400000000016,0.022001259909053772,HILIC-pos_QI4339,320.3159,1.17,HILIC-pos_QI4709,355.2633,1.32,HILIC-pos
HILIC-pos_QI4283--->HILIC-pos_QI4709,[M+K]+,39.0,0.03684189990907072,HILIC-pos_QI4283,316.2633,1.2,HILIC-pos_QI4709,355.2633,1.32,HILIC-pos
HILIC-pos_QI4709--->HILIC-pos_QI5189,[M+CH3COO]-,59.03710000000001,0.023247084280939134,HILIC-pos_QI4709,355.2633,1.32,HILIC-pos_QI5189,414.3004,1.36,HILIC-pos
HILIC-pos_QI1784--->HILIC-pos_QI2740,[M+HCOO]-,45.0453,0.04709714874092441,HILIC-pos_QI1784,171.049,1.33,HILIC-pos_QI2740,216.0943,0.83,HILIC-pos
HILIC-pos_QI1784--->HILIC-pos_QI2734,[M+HCOO]-,45.04509999999999,0.04689714874091777,HILIC-pos_QI1784,171.049,1.33,HILIC-pos_QI2734,216.0941,0.88,HILIC-pos
HILIC-pos_QI1784--->HILIC-pos_QI2736,[M+HCOO]-,45.04509999999999,0.04689714874091777,HILIC-pos_QI1784,171.049,1.33,HILIC-pos_QI2736,216.0941,1.03,HILIC-pos
HILIC-pos_QI1262--->HILIC-pos_QI1784,[M+Na]+,22.97320000000002,0.016020700990910797,HILIC-pos_QI1262,148.0758,1.04,HILIC-pos_QI1784,171.049,1.33,HILIC-pos
HILIC-pos_QI1784--->HILIC-pos_QI2565,[M+Cl]-,34.99939999999998,0.029998740090910303,HILIC-pos_QI1784,171.049,1.33,HILIC-pos_QI2565,206.0484,1.04,HILIC-pos
HILIC-pos_QI808--->HILIC-pos_QI1784,[M+HCOO]-,44.99380000000001,0.004402851259065699,HILIC-pos_QI808,126.0552,1.28,HILIC-pos_QI1784,171.049,1.33,HILIC-pos
HILIC-pos_QI3412--->HILIC-pos_QI4042,[M+HCOO]-,45.05789999999999,0.05969714874091636,HILIC-pos_QI3412,252.0536,1.33,HILIC-pos_QI4042,297.1115,0.97,HILIC-pos
HILIC-pos_QI3113--->HILIC-pos_QI3412,[M+NH4]+,17.974099999999993,0.05972555381093869,HILIC-pos_QI3113,234.0795,1.04,HILIC-pos_QI3412,252.0536,1.33,HILIC-pos
HILIC-pos_QI3412--->HILIC-pos_QI3679,[M+NH4]+,18.010500000000008,0.02332555381092405,HILIC-pos_QI3412,252.0536,1.33,HILIC-pos_QI3679,270.0641,1.25,HILIC-pos
HILIC-pos_QI4853--->HILIC-pos_QI5189,[M+HCOO]-,44.94870000000003,0.0495028512590423,HILIC-pos_QI4853,369.3517,1.1,HILIC-pos_QI5189,414.3004,1.36,HILIC-pos
HILIC-pos_QI5189--->HILIC-pos_QI5593,[M+CH3COO]-,59.0616,0.04774708428092822,HILIC-pos_QI5189,414.3004,1.36,HILIC-pos_QI5593,473.362,1.17,HILIC-pos
HILIC-pos_QI5189--->HILIC-pos_QI5498,[M+HCOO]-,44.98819999999995,0.010002851259123702,HILIC-pos_QI5189,414.3004,1.36,HILIC-pos_QI5498,459.2886,1.18,HILIC-pos
HILIC-pos_QI4709--->HILIC-pos_QI5189,[M+CH3COO]-,59.03710000000001,0.023247084280939134,HILIC-pos_QI4709,355.2633,1.32,HILIC-pos_QI5189,414.3004,1.36,HILIC-pos
HILIC-pos_QI5189--->HILIC-pos_QI5501,[M+HCOO]-,45.05759999999998,0.0593971487409064,HILIC-pos_QI5189,414.3004,1.36,HILIC-pos_QI5501,459.358,1.37,HILIC-pos
HILIC-pos_QI5347--->HILIC-pos_QI5498,[M+Na]+,23.00619999999998,0.01697929900904782,HILIC-pos_QI5347,436.2824,1.36,HILIC-pos_QI5498,459.2886,1.18,HILIC-pos
HILIC-pos_QI5347--->HILIC-pos_QI5501,[M+Na]+,23.07560000000001,0.08637929900907793,HILIC-pos_QI5347,436.2824,1.36,HILIC-pos_QI5501,459.358,1.37,HILIC-pos
HILIC-pos_QI5226--->HILIC-pos_QI5347,[M+NH4]+,17.959600000000023,0.07422555381090845,HILIC-pos_QI5226,418.3228,1.44,HILIC-pos_QI5347,436.2824,1.36,HILIC-pos
HILIC-pos_QI5347--->HILIC-pos_QI5471,[M+NH4]+,17.989599999999996,0.044225553810935736,HILIC-pos_QI5347,436.2824,1.36,HILIC-pos_QI5471,454.272,1.44,HILIC-pos
HILIC-pos_QI4731--->HILIC-pos_QI4736,M+1,0.9619999999999891,0.04135483780001081,HILIC-pos_QI4731,357.2788,1.37,HILIC-pos_QI4736,358.2408,1.4,HILIC-pos
HILIC-pos_QI4731--->HILIC-pos_QI5208,[M+CH3COO]-,59.03710000000001,0.023247084280939134,HILIC-pos_QI4731,357.2788,1.37,HILIC-pos_QI5208,416.3159,1.44,HILIC-pos
HILIC-pos_QI5348--->HILIC-pos_QI5501,[M+Na]+,23.015800000000013,0.02657929900908229,HILIC-pos_QI5348,436.3422,0.35,HILIC-pos_QI5501,459.358,1.37,HILIC-pos
HILIC-pos_QI5353--->HILIC-pos_QI5501,[M+Na]+,22.95830000000001,0.030920700990922256,HILIC-pos_QI5353,436.3997,1.28,HILIC-pos_QI5501,459.358,1.37,HILIC-pos
HILIC-pos_QI5189--->HILIC-pos_QI5501,[M+HCOO]-,45.05759999999998,0.0593971487409064,HILIC-pos_QI5189,414.3004,1.36,HILIC-pos_QI5501,459.358,1.37,HILIC-pos
